dataset,subject,budget,variant,accuracy,balanced_accuracy,kappa,macro_f1
bnci2014_004,6,all,soft_clif_exact,0.5395833333333333,0.5395833333333333,0.07916666666666661,0.5120440185577407
bnci2014_004,6,all,tcn_stat,0.5739583333333333,0.5739583333333333,0.1479166666666667,0.5575425549077537
bnci2014_004,6,n100,ann_sew_ce,0.521875,0.521875,0.04374999999999999,0.5146503642136944
bnci2014_004,6,n100,ann_sew_equal,0.5395833333333334,0.5395833333333334,0.07916666666666676,0.5375397562470398
bnci2014_004,6,n100,sew_clif_ce,0.55625,0.55625,0.11249999999999998,0.5478365346724404
bnci2014_004,6,n100,sew_clif_equal,0.5427083333333333,0.5427083333333333,0.0854166666666667,0.5396960926939113
bnci2014_004,6,n25,ann_sew_ce,0.515625,0.515625,0.031249999999999962,0.4968804489241363
bnci2014_004,6,n25,ann_sew_equal,0.5166666666666667,0.5166666666666667,0.033333333333333326,0.4974971018100936
bnci2014_004,6,n25,gru_stat,0.5166666666666666,0.5166666666666666,0.03333333333333329,0.5098820905185165
bnci2014_004,6,n25,sew_clif_ce,0.4916666666666667,0.4916666666666667,-0.016666666666666646,0.48800712859823125
bnci2014_004,6,n25,sew_clif_equal,0.509375,0.509375,0.01874999999999997,0.5034659164501042
bnci2014_004,6,n25,soft_clif_exact,0.4947916666666667,0.4947916666666667,-0.010416666666666666,0.46980092467891205
bnci2014_004,6,n25,tcn_stat,0.5,0.5,0.0,0.4982202580499517
bnci2014_004,6,n50,ann_sew_ce,0.5208333333333334,0.5208333333333334,0.041666666666666706,0.5166126377468347
bnci2014_004,6,n50,ann_sew_equal,0.521875,0.521875,0.04375000000000003,0.519578084035185
bnci2014_004,6,n50,sew_clif_ce,0.5197916666666667,0.5197916666666667,0.039583333333333304,0.519431056516631
bnci2014_004,6,n50,sew_clif_equal,0.5260416666666666,0.5260416666666666,0.052083333333333336,0.5229800416118013
bnci2014_004,7,all,ann_sew_ce,0.7760416666666666,0.7760416666666666,0.5520833333333334,0.775471075925604
bnci2014_004,7,all,ann_sew_equal,0.7791666666666668,0.7791666666666668,0.5583333333333333,0.7788263731623833
bnci2014_004,7,all,gru_stat,0.7947916666666668,0.7947916666666668,0.5895833333333333,0.7943794699893062
bnci2014_004,7,all,sew_clif_ce,0.775,0.775,0.55,0.7740226924793813
bnci2014_004,7,all,sew_clif_equal,0.796875,0.796875,0.59375,0.7960976548876583
bnci2014_004,7,all,soft_clif_exact,0.790625,0.790625,0.5812499999999999,0.7893128350371148
bnci2014_004,7,all,tcn_stat,0.8052083333333333,0.8052083333333333,0.6104166666666666,0.8045019870553247
bnci2014_004,7,n100,ann_sew_ce,0.7125,0.7125,0.42500000000000004,0.7119214219251925
bnci2014_004,7,n100,ann_sew_equal,0.7125,0.7125,0.42500000000000004,0.7119584603107144
bnci2014_004,7,n100,sew_clif_ce,0.7583333333333334,0.7583333333333334,0.5166666666666667,0.7575119651113651
bnci2014_004,7,n100,sew_clif_equal,0.75625,0.75625,0.5125000000000001,0.7555651990417801
bnci2014_004,7,n25,ann_sew_ce,0.6645833333333333,0.6645833333333333,0.32916666666666666,0.6617188511041064
bnci2014_004,7,n25,ann_sew_equal,0.6197916666666667,0.6197916666666666,0.2395833333333334,0.6174310849971639
bnci2014_004,7,n25,gru_stat,0.7354166666666666,0.7354166666666666,0.47083333333333327,0.7350716255145281
bnci2014_004,7,n25,sew_clif_ce,0.75,0.75,0.5,0.7490091623879601
bnci2014_004,7,n25,sew_clif_equal,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.7323346603885571
bnci2014_004,7,n25,soft_clif_exact,0.7385416666666668,0.7385416666666668,0.4770833333333333,0.7376162856060735
bnci2014_004,7,n25,tcn_stat,0.7145833333333332,0.7145833333333332,0.42916666666666664,0.7142278964069312
bnci2014_004,7,n50,ann_sew_ce,0.6645833333333333,0.6645833333333333,0.32916666666666666,0.6637290733747915
bnci2014_004,7,n50,ann_sew_equal,0.6770833333333334,0.6770833333333334,0.3541666666666666,0.6769552739940036
bnci2014_004,7,n50,sew_clif_ce,0.7354166666666667,0.7354166666666666,0.4708333333333334,0.7348165390119128
bnci2014_004,7,n50,sew_clif_equal,0.7166666666666667,0.7166666666666667,0.43333333333333335,0.715425571664225
bnci2014_004,8,all,ann_sew_ce,0.828125,0.828125,0.65625,0.8264234812810726
bnci2014_004,8,all,ann_sew_equal,0.821875,0.8218749999999999,0.6437499999999999,0.8201634685460464
bnci2014_004,8,all,gru_stat,0.8364583333333333,0.8364583333333333,0.6729166666666666,0.8345314716597776
bnci2014_004,8,all,sew_clif_ce,0.8385416666666666,0.8385416666666666,0.6770833333333334,0.8379241581273508
bnci2014_004,8,all,sew_clif_equal,0.8385416666666666,0.8385416666666666,0.6770833333333334,0.8377483055633078
bnci2014_004,8,all,soft_clif_exact,0.8604166666666666,0.8604166666666666,0.7208333333333333,0.8594696899349645
bnci2014_004,8,all,tcn_stat,0.8291666666666666,0.8291666666666666,0.6583333333333333,0.827179845862798
bnci2014_004,8,n100,ann_sew_ce,0.7541666666666665,0.7541666666666668,0.5083333333333333,0.7492367232281997
bnci2014_004,8,n100,ann_sew_equal,0.7697916666666668,0.7697916666666668,0.5395833333333333,0.7661983148509023
bnci2014_004,8,n100,sew_clif_ce,0.7885416666666667,0.7885416666666667,0.5770833333333333,0.7846253854140602
bnci2014_004,8,n100,sew_clif_equal,0.80625,0.80625,0.6125,0.8028333498245438
bnci2014_004,8,n25,ann_sew_ce,0.6354166666666666,0.6354166666666666,0.2708333333333333,0.6342475670026367
bnci2014_004,8,n25,ann_sew_equal,0.6645833333333333,0.6645833333333333,0.3291666666666666,0.6605222310427538
bnci2014_004,8,n25,gru_stat,0.8177083333333334,0.8177083333333334,0.6354166666666666,0.8162014067229512
bnci2014_004,8,n25,sew_clif_ce,0.8114583333333334,0.8114583333333334,0.6229166666666667,0.8097352265585726
bnci2014_004,8,n25,sew_clif_equal,0.8072916666666666,0.8072916666666666,0.6145833333333334,0.8045851036837472
bnci2014_004,8,n25,soft_clif_exact,0.859375,0.859375,0.71875,0.8588900911791221
bnci2014_004,8,n25,tcn_stat,0.8104166666666667,0.8104166666666668,0.6208333333333333,0.8094718423141541
bnci2014_004,8,n50,ann_sew_ce,0.6947916666666667,0.6947916666666667,0.3895833333333334,0.6927233189994811
bnci2014_004,8,n50,ann_sew_equal,0.6947916666666666,0.6947916666666666,0.38958333333333334,0.6934754181825765
bnci2014_004,8,n50,sew_clif_ce,0.8322916666666668,0.8322916666666668,0.6645833333333333,0.8311700421754512
bnci2014_004,8,n50,sew_clif_equal,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8320718101650136
bnci2014_004,9,all,ann_sew_ce,0.7687499999999999,0.7687499999999999,0.5375,0.7676840191034687
bnci2014_004,9,all,ann_sew_equal,0.7677083333333333,0.7677083333333333,0.5354166666666668,0.7664564404356821
bnci2014_004,9,all,gru_stat,0.8010416666666668,0.8010416666666668,0.6020833333333334,0.8010051707942004
bnci2014_004,9,all,sew_clif_ce,0.771875,0.7718750000000001,0.54375,0.7712703904784659
bnci2014_004,9,all,sew_clif_equal,0.7802083333333334,0.7802083333333334,0.5604166666666667,0.7794594255044599
bnci2014_004,9,all,soft_clif_exact,0.7999999999999999,0.7999999999999999,0.6,0.7965177588600815
bnci2014_004,9,all,tcn_stat,0.775,0.7749999999999999,0.5499999999999999,0.7747621276158138
bnci2014_004,9,n100,ann_sew_ce,0.6979166666666666,0.6979166666666666,0.3958333333333333,0.6968239691632312
bnci2014_004,9,n100,ann_sew_equal,0.7385416666666668,0.7385416666666668,0.47708333333333336,0.7365329531007759
bnci2014_004,9,n100,sew_clif_ce,0.7333333333333334,0.7333333333333334,0.46666666666666673,0.7318150513374343
bnci2014_004,9,n100,sew_clif_equal,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.7309557046694408
bnci2014_004,9,n25,ann_sew_ce,0.6062500000000001,0.6062500000000001,0.2125,0.6036988232050964
bnci2014_004,9,n25,ann_sew_equal,0.5895833333333332,0.5895833333333332,0.1791666666666666,0.5810329399981636
bnci2014_004,9,n25,gru_stat,0.7374999999999999,0.7374999999999999,0.4749999999999999,0.7270736352959464
bnci2014_004,9,n25,sew_clif_ce,0.7354166666666666,0.7354166666666666,0.4708333333333334,0.7230166846751906
bnci2014_004,9,n25,sew_clif_equal,0.7260416666666667,0.7260416666666667,0.45208333333333334,0.7146655809286472
bnci2014_004,9,n25,soft_clif_exact,0.71875,0.71875,0.4375,0.7030448442615019
bnci2014_004,9,n25,tcn_stat,0.7604166666666666,0.7604166666666666,0.5208333333333334,0.7518462988936406
bnci2014_004,9,n50,ann_sew_ce,0.65625,0.65625,0.31249999999999994,0.6481487821324193
bnci2014_004,9,n50,ann_sew_equal,0.6687500000000001,0.6687500000000001,0.33749999999999997,0.6589533865498527
bnci2014_004,9,n50,sew_clif_ce,0.7270833333333333,0.7270833333333334,0.45416666666666666,0.7171407386092709
bnci2014_004,9,n50,sew_clif_equal,0.7135416666666666,0.7135416666666666,0.4270833333333333,0.7020802905393699
openbmi,1,all,ann_sew_ce,0.6833333333333335,0.6833333333333332,0.3666666666666667,0.672321335564324
openbmi,1,all,ann_sew_equal,0.6733333333333333,0.6733333333333333,0.3466666666666666,0.6662204356175832
openbmi,1,all,gru_stat,0.8066666666666666,0.8066666666666666,0.6133333333333334,0.8056434533925664
openbmi,1,all,sew_clif_ce,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8327730354234824
openbmi,1,all,sew_clif_equal,0.7999999999999999,0.8000000000000002,0.6,0.7995661303087521
openbmi,1,all,soft_clif_exact,0.8099999999999999,0.81,0.62,0.807956581737234
openbmi,1,all,tcn_stat,0.79,0.79,0.58,0.7881377972670108
openbmi,1,n25,ann_sew_ce,0.6733333333333333,0.6733333333333333,0.3466666666666667,0.6687842915484863
openbmi,1,n25,ann_sew_equal,0.6999999999999998,0.6999999999999998,0.39999999999999997,0.6954637371559036
openbmi,1,n25,gru_stat,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7730176154497661
openbmi,1,n25,sew_clif_ce,0.7833333333333332,0.7833333333333333,0.5666666666666667,0.7820665242475441
openbmi,1,n25,sew_clif_equal,0.7766666666666667,0.7766666666666667,0.5533333333333333,0.7756831472620945
openbmi,1,n25,soft_clif_exact,0.7999999999999999,0.7999999999999999,0.6,0.7949349499361427
openbmi,1,n25,tcn_stat,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7715195579507101
openbmi,2,all,ann_sew_ce,0.7199999999999999,0.7199999999999999,0.43999999999999995,0.6860962301587302
openbmi,2,all,ann_sew_equal,0.6933333333333334,0.6933333333333334,0.38666666666666666,0.649152424982252
openbmi,2,all,gru_stat,0.7433333333333333,0.7433333333333333,0.48666666666666664,0.693951372402236
openbmi,2,all,sew_clif_ce,0.7666666666666666,0.7666666666666666,0.5333333333333333,0.7393884342968656
openbmi,2,all,sew_clif_equal,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.6790221660121049
openbmi,2,all,soft_clif_exact,0.8233333333333333,0.8233333333333333,0.6466666666666666,0.8180483028256288
openbmi,2,all,tcn_stat,0.75,0.75,0.5,0.7039552988693965
openbmi,2,n25,ann_sew_ce,0.79,0.79,0.58,0.7777935668519894
openbmi,2,n25,ann_sew_equal,0.7600000000000001,0.7600000000000001,0.5200000000000001,0.7449124135104018
openbmi,2,n25,gru_stat,0.7233333333333333,0.7233333333333333,0.4466666666666666,0.6765439036498417
openbmi,2,n25,sew_clif_ce,0.7766666666666667,0.7766666666666667,0.5533333333333333,0.744898486263114
openbmi,2,n25,sew_clif_equal,0.82,0.82,0.64,0.8055775993805803
openbmi,2,n25,soft_clif_exact,0.7733333333333333,0.7733333333333333,0.5466666666666667,0.756600860351112
openbmi,2,n25,tcn_stat,0.68,0.68,0.36000000000000004,0.6375447848532838
openbmi,3,all,ann_sew_ce,0.89,0.89,0.7799999999999999,0.8898921839484596
openbmi,3,all,ann_sew_equal,0.9033333333333333,0.9033333333333333,0.8066666666666666,0.9032869312572283
openbmi,3,all,gru_stat,0.8733333333333334,0.8733333333333334,0.7466666666666667,0.8703184770866229
openbmi,3,all,sew_clif_ce,0.9066666666666667,0.9066666666666666,0.8133333333333335,0.9056350818484832
openbmi,3,all,sew_clif_equal,0.8933333333333334,0.8933333333333332,0.7866666666666667,0.8920067260992196
openbmi,3,all,soft_clif_exact,0.84,0.84,0.68,0.8326118552113266
openbmi,3,all,tcn_stat,0.86,0.86,0.7200000000000001,0.8558538942040786
openbmi,3,n25,ann_sew_ce,0.8233333333333334,0.8233333333333334,0.6466666666666667,0.8227510353952358
openbmi,3,n25,ann_sew_equal,0.7600000000000001,0.7600000000000001,0.52,0.755457201450425
openbmi,3,n25,gru_stat,0.91,0.9099999999999998,0.82,0.9095218471854554
openbmi,3,n25,sew_clif_ce,0.9,0.9,0.7999999999999999,0.8981605369510337
openbmi,3,n25,sew_clif_equal,0.8966666666666666,0.8966666666666666,0.7933333333333333,0.8953385342614228
openbmi,3,n25,soft_clif_exact,0.9099999999999998,0.91,0.82,0.907973894024205
openbmi,3,n25,tcn_stat,0.9133333333333334,0.9133333333333334,0.8266666666666667,0.9123402344314399
openbmi,4,all,ann_sew_ce,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.45958235948637083
openbmi,4,all,ann_sew_equal,0.51,0.51,0.020000000000000018,0.4383283544835204
openbmi,4,all,gru_stat,0.4633333333333334,0.4633333333333333,-0.07333333333333332,0.41568704334311946
openbmi,4,all,sew_clif_ce,0.47333333333333333,0.47333333333333333,-0.053333333333333344,0.4317199667104947
openbmi,4,all,sew_clif_equal,0.47,0.47,-0.06000000000000002,0.4205071147104182
openbmi,4,all,soft_clif_exact,0.4766666666666666,0.4766666666666666,-0.04666666666666671,0.465434700928589
openbmi,4,all,tcn_stat,0.48,0.48,-0.04,0.4464406823787714
openbmi,4,n25,ann_sew_ce,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.5077855552783229
openbmi,4,n25,ann_sew_equal,0.5033333333333333,0.5033333333333334,0.00666666666666671,0.4642469796717447
openbmi,4,n25,gru_stat,0.49666666666666665,0.49666666666666665,-0.006666666666666672,0.43002995471961
openbmi,4,n25,sew_clif_ce,0.48333333333333334,0.48333333333333334,-0.033333333333333326,0.4714203075054985
openbmi,4,n25,sew_clif_equal,0.47333333333333333,0.47333333333333333,-0.053333333333333344,0.43574580372732746
openbmi,4,n25,soft_clif_exact,0.4766666666666666,0.4766666666666666,-0.04666666666666667,0.4472594122499041
openbmi,4,n25,tcn_stat,0.48,0.48,-0.04,0.4201358900462151
openbmi,5,all,ann_sew_ce,0.75,0.75,0.5,0.7381885783524154
openbmi,5,all,ann_sew_equal,0.73,0.73,0.46,0.7157536608746641
openbmi,5,all,gru_stat,0.8133333333333334,0.8133333333333335,0.6266666666666667,0.8110306576911945
openbmi,5,all,sew_clif_ce,0.8366666666666666,0.8366666666666668,0.6733333333333332,0.8358412931279887
openbmi,5,all,sew_clif_equal,0.84,0.8400000000000002,0.68,0.8393264683704085
openbmi,5,all,soft_clif_exact,0.7733333333333334,0.7733333333333334,0.5466666666666666,0.7629897989172134
openbmi,5,all,tcn_stat,0.8033333333333333,0.8033333333333333,0.6066666666666668,0.8010953618651722
openbmi,5,n25,ann_sew_ce,0.6933333333333334,0.6933333333333334,0.3866666666666667,0.6724529634828132
openbmi,5,n25,ann_sew_equal,0.7399999999999999,0.7399999999999999,0.48,0.7347394735511555
openbmi,5,n25,gru_stat,0.8033333333333333,0.8033333333333333,0.6066666666666667,0.7980390048938016
openbmi,5,n25,sew_clif_ce,0.8099999999999999,0.81,0.62,0.808386180581302
openbmi,5,n25,sew_clif_equal,0.81,0.81,0.62,0.8082236858861513
openbmi,5,n25,soft_clif_exact,0.7999999999999999,0.8000000000000002,0.6,0.7969939483325628
openbmi,5,n25,tcn_stat,0.77,0.77,0.5399999999999999,0.7571915817001549
openbmi,6,all,ann_sew_ce,0.65,0.6499999999999999,0.30000000000000004,0.6471418489767115
openbmi,6,all,ann_sew_equal,0.6633333333333332,0.6633333333333332,0.32666666666666666,0.6595705063339333
openbmi,6,all,gru_stat,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7713598400727045
openbmi,6,all,sew_clif_ce,0.7966666666666667,0.7966666666666667,0.5933333333333334,0.7936929870410111
openbmi,6,all,sew_clif_equal,0.79,0.79,0.5800000000000001,0.7870957968828964
openbmi,6,all,soft_clif_exact,0.7799999999999999,0.7799999999999999,0.56,0.7785624940053341
openbmi,6,all,tcn_stat,0.7799999999999999,0.7799999999999999,0.56,0.777992908577687
openbmi,6,n25,ann_sew_ce,0.6299999999999999,0.63,0.25999999999999995,0.6225073249180069
openbmi,6,n25,ann_sew_equal,0.67,0.67,0.34,0.6658246254811164
openbmi,6,n25,gru_stat,0.7600000000000001,0.7600000000000001,0.52,0.7516733358487393
openbmi,6,n25,sew_clif_ce,0.7600000000000001,0.7600000000000001,0.52,0.7563965882889594
openbmi,6,n25,sew_clif_equal,0.7333333333333334,0.7333333333333334,0.46666666666666673,0.7245075068842594
openbmi,6,n25,soft_clif_exact,0.75,0.75,0.5,0.7459085934483066
openbmi,6,n25,tcn_stat,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.722425677872602
openbmi,7,all,ann_sew_ce,0.49333333333333335,0.49333333333333335,-0.013333333333333345,0.48851041983645205
openbmi,7,all,ann_sew_equal,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.5126001092044689
openbmi,7,all,gru_stat,0.6333333333333333,0.6333333333333333,0.26666666666666666,0.6325857035024405
openbmi,7,all,sew_clif_ce,0.62,0.62,0.24,0.6191201944913616
openbmi,7,all,sew_clif_equal,0.6133333333333334,0.6133333333333334,0.2266666666666667,0.6099455812386847
openbmi,7,all,soft_clif_exact,0.6433333333333334,0.6433333333333332,0.2866666666666667,0.6407766948902903
openbmi,7,all,tcn_stat,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6522852811757371
openbmi,7,n25,ann_sew_ce,0.49666666666666665,0.49666666666666665,-0.006666666666666636,0.4933083562531128
openbmi,7,n25,ann_sew_equal,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.5296940602754431
openbmi,7,n25,gru_stat,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6448416138026095
openbmi,7,n25,sew_clif_ce,0.6133333333333334,0.6133333333333334,0.2266666666666667,0.6113859506251377
openbmi,7,n25,sew_clif_equal,0.6166666666666667,0.6166666666666666,0.2333333333333333,0.615779251022317
openbmi,7,n25,soft_clif_exact,0.6266666666666666,0.6266666666666666,0.25333333333333335,0.6197006371575192
openbmi,7,n25,tcn_stat,0.6033333333333334,0.6033333333333334,0.2066666666666667,0.5983169968226868
openbmi,8,all,ann_sew_ce,0.5966666666666667,0.5966666666666667,0.19333333333333327,0.5898464065113339
openbmi,8,all,ann_sew_equal,0.6066666666666666,0.6066666666666668,0.2133333333333333,0.6063409338094211
openbmi,8,all,gru_stat,0.6566666666666667,0.6566666666666666,0.3133333333333334,0.6542275124982565
openbmi,8,all,sew_clif_ce,0.6933333333333334,0.6933333333333334,0.38666666666666666,0.6909926232612039
openbmi,8,all,sew_clif_equal,0.66,0.66,0.32000000000000006,0.655370532537993
openbmi,8,all,soft_clif_exact,0.6166666666666667,0.6166666666666666,0.2333333333333333,0.6132768418535104
openbmi,8,all,tcn_stat,0.65,0.65,0.30000000000000004,0.6405852464442567
openbmi,8,n25,ann_sew_ce,0.5666666666666665,0.5666666666666667,0.1333333333333333,0.5438471509741215
openbmi,8,n25,ann_sew_equal,0.5800000000000001,0.5800000000000001,0.16,0.5683984063710955
openbmi,8,n25,gru_stat,0.6533333333333333,0.6533333333333333,0.30666666666666664,0.6494206574603422
openbmi,8,n25,sew_clif_ce,0.6833333333333332,0.6833333333333332,0.36666666666666664,0.6828031712828603
openbmi,8,n25,sew_clif_equal,0.6566666666666667,0.6566666666666667,0.3133333333333333,0.6546635956112619
openbmi,8,n25,soft_clif_exact,0.5866666666666668,0.5866666666666668,0.17333333333333342,0.5106629087116112
openbmi,8,n25,tcn_stat,0.6233333333333334,0.6233333333333334,0.24666666666666667,0.6114983403521034
openbmi,9,all,ann_sew_ce,0.6433333333333334,0.6433333333333334,0.2866666666666667,0.6346969510695845
openbmi,9,all,ann_sew_equal,0.65,0.6499999999999999,0.30000000000000004,0.6394868713473831
openbmi,9,all,gru_stat,0.7966666666666667,0.7966666666666667,0.5933333333333334,0.7949026799273634
openbmi,9,all,sew_clif_ce,0.8033333333333333,0.8033333333333333,0.6066666666666668,0.8022603353795645
openbmi,9,all,sew_clif_equal,0.7999999999999999,0.8000000000000002,0.6,0.7981542331675939
openbmi,9,all,soft_clif_exact,0.8099999999999999,0.8099999999999999,0.62,0.8093240507228036
openbmi,9,all,tcn_stat,0.7899999999999999,0.79,0.58,0.785151086304511
openbmi,9,n25,ann_sew_ce,0.5733333333333333,0.5733333333333334,0.14666666666666664,0.5642990597788294
openbmi,9,n25,ann_sew_equal,0.6066666666666666,0.6066666666666667,0.2133333333333333,0.595249734817206
openbmi,9,n25,gru_stat,0.8033333333333333,0.8033333333333333,0.6066666666666666,0.8032262649830226
openbmi,9,n25,sew_clif_ce,0.8166666666666668,0.8166666666666668,0.6333333333333333,0.8158909471269021
openbmi,9,n25,sew_clif_equal,0.7933333333333333,0.7933333333333333,0.5866666666666668,0.792204671304641
openbmi,9,n25,soft_clif_exact,0.8166666666666668,0.8166666666666668,0.6333333333333333,0.8158618277217394
openbmi,9,n25,tcn_stat,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7730502457393214
openbmi,10,all,ann_sew_ce,0.5566666666666666,0.5566666666666666,0.11333333333333336,0.540665053475511
openbmi,10,all,ann_sew_equal,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.5235409743212555
openbmi,10,all,gru_stat,0.59,0.59,0.18000000000000002,0.5523967464265972
openbmi,10,all,sew_clif_ce,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.5271711987411097
openbmi,10,all,sew_clif_equal,0.5933333333333333,0.5933333333333333,0.18666666666666668,0.5518914235534448
openbmi,10,all,soft_clif_exact,0.6366666666666667,0.6366666666666667,0.27333333333333326,0.6005653189834771
openbmi,10,all,tcn_stat,0.59,0.59,0.18000000000000002,0.5550864235284856
openbmi,10,n25,ann_sew_ce,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.4956717934747719
openbmi,10,n25,ann_sew_equal,0.52,0.52,0.040000000000000036,0.5067103154553202
openbmi,10,n25,gru_stat,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.5726745880000905
openbmi,10,n25,sew_clif_ce,0.6066666666666666,0.6066666666666666,0.2133333333333333,0.5861799847052657
openbmi,10,n25,sew_clif_equal,0.6233333333333334,0.6233333333333332,0.24666666666666667,0.5887322189502008
openbmi,10,n25,soft_clif_exact,0.6066666666666667,0.6066666666666667,0.21333333333333337,0.5568043571839839
openbmi,10,n25,tcn_stat,0.6133333333333334,0.6133333333333334,0.22666666666666666,0.5818676950983889
openbmi,11,all,ann_sew_ce,0.5533333333333332,0.5533333333333332,0.10666666666666662,0.5341530862364247
openbmi,11,all,ann_sew_equal,0.52,0.52,0.04,0.49609138535755753
openbmi,11,all,gru_stat,0.46,0.46,-0.07999999999999996,0.45407659130916295
openbmi,11,all,sew_clif_ce,0.4633333333333334,0.4633333333333334,-0.07333333333333332,0.45139587231949646
openbmi,11,all,sew_clif_equal,0.4466666666666666,0.4466666666666666,-0.10666666666666669,0.43786309213518954
openbmi,11,all,soft_clif_exact,0.48,0.48,-0.04,0.4779099607840531
openbmi,11,all,tcn_stat,0.4666666666666666,0.4666666666666666,-0.06666666666666665,0.46571428571428575
openbmi,11,n25,ann_sew_ce,0.52,0.52,0.04,0.506244385345509
openbmi,11,n25,ann_sew_equal,0.5133333333333333,0.5133333333333333,0.026666666666666727,0.47337104436584965
openbmi,11,n25,gru_stat,0.4566666666666667,0.4566666666666667,-0.08666666666666663,0.4436986928040789
openbmi,11,n25,sew_clif_ce,0.49666666666666676,0.49666666666666676,-0.006666666666666599,0.4768013311292571
openbmi,11,n25,sew_clif_equal,0.4766666666666666,0.47666666666666674,-0.04666666666666667,0.4617503677213823
openbmi,11,n25,soft_clif_exact,0.45999999999999996,0.45999999999999996,-0.08,0.4472461678294815
openbmi,11,n25,tcn_stat,0.47333333333333333,0.47333333333333333,-0.05333333333333331,0.44087942893096566
openbmi,12,all,ann_sew_ce,0.6333333333333333,0.6333333333333333,0.2666666666666666,0.6202523969753712
openbmi,12,all,ann_sew_equal,0.6466666666666666,0.6466666666666666,0.2933333333333333,0.6343293630328475
openbmi,12,all,gru_stat,0.7200000000000001,0.7200000000000001,0.44,0.7179797979797979
openbmi,12,all,sew_clif_ce,0.68,0.68,0.35999999999999993,0.6695297476486749
openbmi,12,all,sew_clif_equal,0.7066666666666667,0.7066666666666667,0.41333333333333333,0.7003189688768204
openbmi,12,all,soft_clif_exact,0.6966666666666667,0.6966666666666667,0.39333333333333337,0.6925061263326481
openbmi,12,all,tcn_stat,0.7066666666666667,0.7066666666666667,0.41333333333333333,0.7019367629126815
openbmi,12,n25,ann_sew_ce,0.6066666666666666,0.6066666666666667,0.2133333333333333,0.5842727270202422
openbmi,12,n25,ann_sew_equal,0.58,0.58,0.16,0.5391782712706349
openbmi,12,n25,gru_stat,0.6766666666666666,0.6766666666666666,0.3533333333333333,0.6705062356900675
openbmi,12,n25,sew_clif_ce,0.6666666666666666,0.6666666666666666,0.3333333333333334,0.6519961264788852
openbmi,12,n25,sew_clif_equal,0.6366666666666667,0.6366666666666667,0.2733333333333334,0.6172701494267967
openbmi,12,n25,soft_clif_exact,0.7000000000000001,0.6999999999999998,0.39999999999999997,0.698992270487994
openbmi,12,n25,tcn_stat,0.64,0.64,0.27999999999999997,0.6243939248365428
openbmi,13,all,ann_sew_ce,0.5666666666666665,0.5666666666666667,0.1333333333333333,0.5496489468962253
openbmi,13,all,ann_sew_equal,0.54,0.54,0.08000000000000007,0.5246529095899635
openbmi,13,all,gru_stat,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.39204673391581385
openbmi,13,all,sew_clif_ce,0.51,0.51,0.020000000000000018,0.4063854848252973
openbmi,13,all,sew_clif_equal,0.52,0.52,0.040000000000000036,0.4245889393091304
openbmi,13,all,soft_clif_exact,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.39585264985944923
openbmi,13,all,tcn_stat,0.5066666666666667,0.5066666666666667,0.013333333333333345,0.3875599568507831
openbmi,13,n25,ann_sew_ce,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.4659173941501442
openbmi,13,n25,ann_sew_equal,0.5,0.5,3.700743415417188e-17,0.4489237168174192
openbmi,13,n25,gru_stat,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.40025436841099066
openbmi,13,n25,sew_clif_ce,0.5366666666666666,0.5366666666666667,0.07333333333333332,0.44416871289201315
openbmi,13,n25,sew_clif_equal,0.51,0.51,0.020000000000000018,0.39320030947389434
openbmi,13,n25,soft_clif_exact,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.4889083360311289
openbmi,13,n25,tcn_stat,0.51,0.51,0.020000000000000018,0.3753809791545641
openbmi,14,all,ann_sew_ce,0.6,0.6,0.20000000000000004,0.5646910669314033
openbmi,14,all,ann_sew_equal,0.6,0.6000000000000001,0.19999999999999996,0.575086429040871
openbmi,14,all,gru_stat,0.6433333333333334,0.6433333333333334,0.2866666666666667,0.6127821845490161
openbmi,14,all,sew_clif_ce,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.5738398344617983
openbmi,14,all,sew_clif_equal,0.6233333333333332,0.6233333333333334,0.2466666666666666,0.5835102778064802
