dataset,subject,seed,budget,variant,experiment,accuracy,balanced_accuracy,kappa,macro_f1
openbmi,26,2,all,ann_sew_equal,REV-E3,0.55,0.55,0.10000000000000009,0.52
openbmi,26,2,n25,sew_clif_equal,REV-E3,0.5,0.5,0.0,0.49979991996798717
openbmi,26,2,all,sew_clif_equal,REV-E3,0.52,0.52,0.040000000000000036,0.4572591587516961
openbmi,26,2,n25,ann_sew_ce,RECOVERED_PARENT,0.47,0.47000000000000003,-0.06000000000000005,0.44554869756250653
openbmi,26,2,n25,sew_clif_ce,RECOVERED_PARENT,0.5,0.5,0.0,0.49000407996736023
openbmi,26,2,all,ann_sew_ce,RECOVERED_PARENT,0.47,0.47,-0.06000000000000005,0.42133420679113437
openbmi,26,2,all,sew_clif_ce,RECOVERED_PARENT,0.58,0.58,0.15999999999999992,0.5543293718166383
openbmi,27,0,n25,soft_clif_exact,REV-E1,0.46,0.46,-0.07999999999999996,0.46
openbmi,27,0,all,soft_clif_exact,REV-E1,0.5,0.5,0.0,0.486863711001642
openbmi,27,0,n25,gru_stat,REV-E2,0.42,0.42000000000000004,-0.16000000000000003,0.41907051282051283
openbmi,27,0,all,gru_stat,REV-E2,0.48,0.48,-0.040000000000000036,0.4357638888888889
openbmi,27,0,n25,tcn_stat,REV-E2,0.48,0.48,-0.040000000000000036,0.46258784621744525
openbmi,27,0,all,tcn_stat,REV-E2,0.46,0.45999999999999996,-0.07999999999999996,0.3688639551192146
openbmi,27,0,n25,ann_sew_equal,REV-E3,0.6,0.6000000000000001,0.19999999999999996,0.5993589743589743
openbmi,27,0,all,ann_sew_equal,REV-E3,0.6,0.6,0.19999999999999996,0.5998399359743898
openbmi,27,0,n25,sew_clif_equal,REV-E3,0.45,0.44999999999999996,-0.09999999999999998,0.4373401534526854
openbmi,27,0,all,sew_clif_equal,REV-E3,0.51,0.51,0.020000000000000018,0.4650070968446337
openbmi,27,0,n25,ann_sew_ce,RECOVERED_PARENT,0.54,0.54,0.08000000000000007,0.5166036149642708
openbmi,27,0,n25,sew_clif_ce,RECOVERED_PARENT,0.47,0.47000000000000003,-0.06000000000000005,0.4136519526496294
openbmi,27,0,all,ann_sew_ce,RECOVERED_PARENT,0.58,0.58,0.15999999999999992,0.5716034271725826
openbmi,27,0,all,sew_clif_ce,RECOVERED_PARENT,0.5,0.5,0.0,0.4574652777777778
openbmi,27,1,n25,soft_clif_exact,REV-E1,0.49,0.49,-0.020000000000000018,0.40910670837678137
openbmi,27,1,all,soft_clif_exact,REV-E1,0.5,0.5,0.0,0.40476190476190477
openbmi,27,1,n25,gru_stat,REV-E2,0.5,0.5,0.0,0.42555147058823534
openbmi,27,1,all,gru_stat,REV-E2,0.51,0.51,0.020000000000000018,0.4109868974636375
openbmi,27,1,n25,tcn_stat,REV-E2,0.49,0.49,-0.020000000000000018,0.37430990062569014
openbmi,27,1,all,tcn_stat,REV-E2,0.53,0.53,0.06000000000000005,0.43502824858757067
openbmi,27,1,n25,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.46438746438746437
openbmi,27,1,all,ann_sew_equal,REV-E3,0.56,0.56,0.1200000000000001,0.46576007770762506
openbmi,27,1,n25,sew_clif_equal,REV-E3,0.51,0.51,0.020000000000000018,0.4109868974636375
openbmi,27,1,all,sew_clif_equal,REV-E3,0.49,0.49,-0.020000000000000018,0.38694554633970435
openbmi,27,1,n25,ann_sew_ce,RECOVERED_PARENT,0.53,0.53,0.06000000000000005,0.4725620020199753
openbmi,27,1,n25,sew_clif_ce,RECOVERED_PARENT,0.52,0.52,0.040000000000000036,0.46524064171123003
openbmi,27,1,all,ann_sew_ce,RECOVERED_PARENT,0.56,0.56,0.1200000000000001,0.5416666666666666
openbmi,27,1,all,sew_clif_ce,RECOVERED_PARENT,0.49,0.49,-0.020000000000000018,0.37430990062569014
openbmi,27,2,n25,soft_clif_exact,REV-E1,0.5,0.5,0.0,0.47456914670029426
openbmi,27,2,all,soft_clif_exact,REV-E1,0.51,0.51,0.020000000000000018,0.5075871771681238
openbmi,27,2,n25,gru_stat,REV-E2,0.53,0.53,0.06000000000000005,0.5191815856777493
openbmi,27,2,all,gru_stat,REV-E2,0.52,0.52,0.040000000000000036,0.4851994851994852
openbmi,27,2,n25,tcn_stat,REV-E2,0.51,0.51,0.020000000000000018,0.49541756770672435
openbmi,27,2,all,tcn_stat,REV-E2,0.48,0.48,-0.040000000000000036,0.4422994422994423
openbmi,27,2,n25,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.5276856597326902
openbmi,27,2,all,ann_sew_equal,REV-E3,0.61,0.61,0.21999999999999997,0.5983935742971889
openbmi,27,2,n25,sew_clif_equal,REV-E3,0.52,0.52,0.040000000000000036,0.4725274725274725
openbmi,27,2,all,sew_clif_equal,REV-E3,0.54,0.54,0.08000000000000007,0.5066495066495066
openbmi,27,2,n25,ann_sew_ce,RECOVERED_PARENT,0.51,0.51,0.020000000000000018,0.5095586027424682
openbmi,27,2,n25,sew_clif_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.5021573182874212
openbmi,27,2,all,ann_sew_ce,RECOVERED_PARENT,0.56,0.5599999999999999,0.1200000000000001,0.5512035903712771
openbmi,27,2,all,sew_clif_ce,RECOVERED_PARENT,0.52,0.52,0.040000000000000036,0.42857142857142855
openbmi,28,0,n25,soft_clif_exact,REV-E1,0.93,0.9299999999999999,0.8600000000000001,0.9299929992999301
openbmi,28,0,all,soft_clif_exact,REV-E1,0.92,0.9199999999999999,0.8400000000000001,0.9198717948717948
openbmi,28,0,n25,gru_stat,REV-E2,0.91,0.91,0.8200000000000001,0.90999099909991
openbmi,28,0,all,gru_stat,REV-E2,0.94,0.94,0.8799999999999999,0.9399038461538463
openbmi,28,0,n25,tcn_stat,REV-E2,0.91,0.9099999999999999,0.8200000000000001,0.9097744360902256
openbmi,28,0,all,tcn_stat,REV-E2,0.95,0.95,0.8999999999999999,0.949874686716792
openbmi,28,0,n25,ann_sew_equal,REV-E3,0.78,0.78,0.56,0.78
openbmi,28,0,all,ann_sew_equal,REV-E3,0.77,0.77,0.54,0.7647058823529411
openbmi,28,0,n25,sew_clif_equal,REV-E3,0.93,0.9299999999999999,0.8600000000000001,0.9299369432489241
openbmi,28,0,all,sew_clif_equal,REV-E3,0.94,0.94,0.8799999999999999,0.939783219590526
openbmi,28,0,n25,ann_sew_ce,RECOVERED_PARENT,0.72,0.72,0.43999999999999995,0.7057587221521648
openbmi,28,0,n25,sew_clif_ce,RECOVERED_PARENT,0.92,0.9199999999999999,0.8400000000000001,0.9198717948717948
openbmi,28,0,all,ann_sew_ce,RECOVERED_PARENT,0.74,0.74,0.48,0.7312939231087227
openbmi,28,0,all,sew_clif_ce,RECOVERED_PARENT,0.94,0.94,0.8799999999999999,0.9399038461538463
openbmi,28,1,n25,soft_clif_exact,REV-E1,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,28,1,all,soft_clif_exact,REV-E1,0.95,0.95,0.8999999999999999,0.949954959463517
openbmi,28,1,n25,gru_stat,REV-E2,0.94,0.94,0.8799999999999999,0.939783219590526
openbmi,28,1,all,gru_stat,REV-E2,0.96,0.96,0.9199999999999999,0.9599358974358974
openbmi,28,1,n25,tcn_stat,REV-E2,0.95,0.95,0.8999999999999999,0.949874686716792
openbmi,28,1,all,tcn_stat,REV-E2,0.98,0.98,0.96,0.98
openbmi,28,1,n25,ann_sew_equal,REV-E3,0.77,0.77,0.54,0.7694235588972431
openbmi,28,1,all,ann_sew_equal,REV-E3,0.76,0.76,0.52,0.7596153846153846
openbmi,28,1,n25,sew_clif_equal,REV-E3,0.96,0.96,0.9199999999999999,0.959983993597439
openbmi,28,1,all,sew_clif_equal,REV-E3,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,28,1,n25,ann_sew_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.7999199679871949
openbmi,28,1,n25,sew_clif_ce,RECOVERED_PARENT,0.97,0.97,0.94,0.96999699969997
openbmi,28,1,all,ann_sew_ce,RECOVERED_PARENT,0.79,0.79,0.5800000000000001,0.7889659330720531
openbmi,28,1,all,sew_clif_ce,RECOVERED_PARENT,0.97,0.97,0.94,0.96999699969997
openbmi,28,2,n25,soft_clif_exact,REV-E1,0.94,0.94,0.8799999999999999,0.9399038461538463
openbmi,28,2,all,soft_clif_exact,REV-E1,0.96,0.96,0.9199999999999999,0.9599358974358974
openbmi,28,2,n25,gru_stat,REV-E2,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,28,2,all,gru_stat,REV-E2,0.94,0.94,0.8799999999999999,0.939783219590526
openbmi,28,2,n25,tcn_stat,REV-E2,0.9,0.8999999999999999,0.8,0.8996386993175431
openbmi,28,2,all,tcn_stat,REV-E2,0.95,0.95,0.8999999999999999,0.949874686716792
openbmi,28,2,n25,ann_sew_equal,REV-E3,0.82,0.8200000000000001,0.6399999999999999,0.8193496587715776
openbmi,28,2,all,ann_sew_equal,REV-E3,0.79,0.79,0.5800000000000001,0.7882851093860268
openbmi,28,2,n25,sew_clif_equal,REV-E3,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,28,2,all,sew_clif_equal,REV-E3,0.99,0.99,0.98,0.98999899989999
openbmi,28,2,n25,ann_sew_ce,RECOVERED_PARENT,0.76,0.76,0.52,0.7564935064935063
openbmi,28,2,n25,sew_clif_ce,RECOVERED_PARENT,0.98,0.98,0.96,0.9799919967987194
openbmi,28,2,all,ann_sew_ce,RECOVERED_PARENT,0.78,0.78,0.56,0.7726333195535344
openbmi,28,2,all,sew_clif_ce,RECOVERED_PARENT,0.98,0.98,0.96,0.98
openbmi,29,0,n25,soft_clif_exact,REV-E1,0.88,0.88,0.76,0.8782467532467533
openbmi,29,0,all,soft_clif_exact,REV-E1,0.87,0.87,0.74,0.8689384010484928
openbmi,29,0,n25,gru_stat,REV-E2,0.85,0.85,0.7,0.8474214220323468
openbmi,29,0,all,gru_stat,REV-E2,0.91,0.9099999999999999,0.8200000000000001,0.9095568284594513
openbmi,29,0,n25,tcn_stat,REV-E2,0.84,0.84,0.6799999999999999,0.8368013055895552
openbmi,29,0,all,tcn_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9299369432489241
openbmi,29,0,n25,ann_sew_equal,REV-E3,0.76,0.76,0.52,0.7453310696095077
openbmi,29,0,all,ann_sew_equal,REV-E3,0.84,0.8400000000000001,0.6799999999999999,0.839421918908069
openbmi,29,0,n25,sew_clif_equal,REV-E3,0.8,0.8,0.6000000000000001,0.7916666666666665
openbmi,29,0,all,sew_clif_equal,REV-E3,0.91,0.9099999999999999,0.8200000000000001,0.9095568284594513
openbmi,29,0,n25,ann_sew_ce,RECOVERED_PARENT,0.79,0.79,0.5800000000000001,0.7821350762527233
openbmi,29,0,n25,sew_clif_ce,RECOVERED_PARENT,0.87,0.87,0.74,0.868407733576273
openbmi,29,0,all,ann_sew_ce,RECOVERED_PARENT,0.82,0.8200000000000001,0.6399999999999999,0.818840579710145
openbmi,29,0,all,sew_clif_ce,RECOVERED_PARENT,0.9,0.8999999999999999,0.8,0.8993558776167472
openbmi,29,1,n25,soft_clif_exact,REV-E1,0.91,0.9099999999999999,0.8200000000000001,0.9097744360902256
openbmi,29,1,all,soft_clif_exact,REV-E1,0.89,0.89,0.78,0.8891017239641092
openbmi,29,1,n25,gru_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9299929992999301
openbmi,29,1,all,gru_stat,REV-E2,0.87,0.87,0.74,0.868407733576273
openbmi,29,1,n25,tcn_stat,REV-E2,0.87,0.87,0.74,0.8689384010484928
openbmi,29,1,all,tcn_stat,REV-E2,0.85,0.85,0.7,0.848162769511084
openbmi,29,1,n25,ann_sew_equal,REV-E3,0.78,0.78,0.56,0.7742200328407225
openbmi,29,1,all,ann_sew_equal,REV-E3,0.87,0.87,0.74,0.8693598633303186
openbmi,29,1,n25,sew_clif_equal,REV-E3,0.87,0.87,0.74,0.868407733576273
openbmi,29,1,all,sew_clif_equal,REV-E3,0.86,0.86,0.72,0.8585858585858586
openbmi,29,1,n25,ann_sew_ce,RECOVERED_PARENT,0.81,0.81,0.6200000000000001,0.8076728413807065
openbmi,29,1,n25,sew_clif_ce,RECOVERED_PARENT,0.9,0.8999999999999999,0.8,0.8996386993175431
openbmi,29,1,all,ann_sew_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.794745484400657
openbmi,29,1,all,sew_clif_ce,RECOVERED_PARENT,0.82,0.8200000000000001,0.6399999999999999,0.8152709359605911
openbmi,29,2,n25,soft_clif_exact,REV-E1,0.94,0.94,0.8799999999999999,0.9399038461538463
openbmi,29,2,all,soft_clif_exact,REV-E1,0.92,0.9199999999999999,0.8400000000000001,0.9198717948717948
openbmi,29,2,n25,gru_stat,REV-E2,0.92,0.9199999999999999,0.8400000000000001,0.9198717948717948
openbmi,29,2,all,gru_stat,REV-E2,0.83,0.8300000000000001,0.6599999999999999,0.8260869565217391
openbmi,29,2,n25,tcn_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9298245614035088
openbmi,29,2,all,tcn_stat,REV-E2,0.79,0.79,0.5800000000000001,0.7821350762527233
openbmi,29,2,n25,ann_sew_equal,REV-E3,0.86,0.86,0.72,0.8599439775910365
openbmi,29,2,all,ann_sew_equal,REV-E3,0.88,0.88,0.76,0.8792270531400966
openbmi,29,2,n25,sew_clif_equal,REV-E3,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,29,2,all,sew_clif_equal,REV-E3,0.91,0.9099999999999999,0.8200000000000001,0.9095568284594513
openbmi,29,2,n25,ann_sew_ce,RECOVERED_PARENT,0.84,0.8400000000000001,0.6799999999999999,0.839421918908069
openbmi,29,2,n25,sew_clif_ce,RECOVERED_PARENT,0.93,0.9299999999999999,0.8600000000000001,0.9299369432489241
openbmi,29,2,all,ann_sew_ce,RECOVERED_PARENT,0.84,0.8400000000000001,0.6799999999999999,0.839421918908069
openbmi,29,2,all,sew_clif_ce,RECOVERED_PARENT,0.92,0.9199999999999999,0.8400000000000001,0.9197109594540345
openbmi,30,0,n25,soft_clif_exact,REV-E1,0.63,0.63,0.26,0.6129302228266555
openbmi,30,0,all,soft_clif_exact,REV-E1,0.69,0.6900000000000001,0.3799999999999999,0.6726850385386971
openbmi,30,0,n25,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.69662098545873
openbmi,30,0,all,gru_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6847414880201765
openbmi,30,0,n25,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7159090909090909
openbmi,30,0,all,tcn_stat,REV-E2,0.77,0.77,0.54,0.7699769976997699
openbmi,30,0,n25,ann_sew_equal,REV-E3,0.74,0.74,0.48,0.7291666666666666
openbmi,30,0,all,ann_sew_equal,REV-E3,0.72,0.72,0.43999999999999995,0.7159090909090909
openbmi,30,0,n25,sew_clif_equal,REV-E3,0.74,0.74,0.48,0.7395833333333335
openbmi,30,0,all,sew_clif_equal,REV-E3,0.77,0.77,0.54,0.7694235588972431
openbmi,30,0,n25,ann_sew_ce,RECOVERED_PARENT,0.73,0.73,0.45999999999999996,0.7253585596582239
openbmi,30,0,n25,sew_clif_ce,RECOVERED_PARENT,0.75,0.75,0.5,0.7479584635547939
openbmi,30,0,all,ann_sew_ce,RECOVERED_PARENT,0.75,0.75,0.5,0.7493734335839599
openbmi,30,0,all,sew_clif_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6897207486738064
openbmi,30,1,n25,soft_clif_exact,REV-E1,0.75,0.75,0.5,0.7493734335839599
openbmi,30,1,all,soft_clif_exact,REV-E1,0.74,0.74,0.48,0.7312939231087227
openbmi,30,1,n25,gru_stat,REV-E2,0.74,0.74,0.48,0.7398959583833533
openbmi,30,1,all,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,30,1,n25,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7181964573268922
openbmi,30,1,all,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7159090909090909
openbmi,30,1,n25,ann_sew_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7076318177235609
openbmi,30,1,all,ann_sew_equal,REV-E3,0.78,0.78,0.56,0.7767857142857144
openbmi,30,1,n25,sew_clif_equal,REV-E3,0.75,0.75,0.5,0.7499749974997499
openbmi,30,1,all,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7092731829573935
openbmi,30,1,n25,ann_sew_ce,RECOVERED_PARENT,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,30,1,n25,sew_clif_ce,RECOVERED_PARENT,0.67,0.6699999999999999,0.3400000000000001,0.6697027324592133
openbmi,30,1,all,ann_sew_ce,RECOVERED_PARENT,0.77,0.77,0.54,0.7688674505074867
openbmi,30,1,all,sew_clif_ce,RECOVERED_PARENT,0.75,0.75,0.5,0.7469379491851402
openbmi,30,2,n25,soft_clif_exact,REV-E1,0.62,0.62,0.24,0.6161616161616162
openbmi,30,2,all,soft_clif_exact,REV-E1,0.6,0.6000000000000001,0.19999999999999996,0.5993589743589743
openbmi,30,2,n25,gru_stat,REV-E2,0.67,0.67,0.3400000000000001,0.6659580929243851
openbmi,30,2,all,gru_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6897207486738064
openbmi,30,2,n25,tcn_stat,REV-E2,0.65,0.65,0.30000000000000004,0.6496847162446201
openbmi,30,2,all,tcn_stat,REV-E2,0.67,0.6699999999999999,0.3400000000000001,0.6697027324592133
openbmi,30,2,n25,ann_sew_equal,REV-E3,0.7,0.7,0.3999999999999999,0.6956168831168832
openbmi,30,2,all,ann_sew_equal,REV-E3,0.66,0.6599999999999999,0.32000000000000006,0.6594551282051282
openbmi,30,2,n25,sew_clif_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6807743795695602
openbmi,30,2,all,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7099709970997101
openbmi,30,2,n25,ann_sew_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6862030569895738
openbmi,30,2,n25,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7099709970997101
openbmi,30,2,all,ann_sew_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6897207486738064
openbmi,30,2,all,sew_clif_ce,RECOVERED_PARENT,0.68,0.68,0.3600000000000001,0.68
openbmi,31,0,n25,soft_clif_exact,REV-E1,0.68,0.6799999999999999,0.3600000000000001,0.677938808373591
openbmi,31,0,all,soft_clif_exact,REV-E1,0.63,0.63,0.26,0.590662683925213
openbmi,31,0,n25,gru_stat,REV-E2,0.62,0.62,0.24,0.6193910256410255
openbmi,31,0,all,gru_stat,REV-E2,0.64,0.64,0.28,0.6179966044142614
openbmi,31,0,n25,tcn_stat,REV-E2,0.65,0.65,0.30000000000000004,0.6496847162446201
openbmi,31,0,all,tcn_stat,REV-E2,0.68,0.6799999999999999,0.3600000000000001,0.6715927750410509
openbmi,31,0,n25,ann_sew_equal,REV-E3,0.54,0.54,0.08000000000000007,0.5353535353535354
openbmi,31,0,all,ann_sew_equal,REV-E3,0.63,0.63,0.26,0.6299629962996299
openbmi,31,0,n25,sew_clif_equal,REV-E3,0.63,0.63,0.26,0.6129302228266555
openbmi,31,0,all,sew_clif_equal,REV-E3,0.64,0.64,0.28,0.6216897856242118
openbmi,31,0,n25,ann_sew_ce,RECOVERED_PARENT,0.59,0.59,0.17999999999999994,0.5829518868884142
openbmi,31,0,n25,sew_clif_ce,RECOVERED_PARENT,0.64,0.64,0.28,0.6138996138996139
openbmi,31,0,all,ann_sew_ce,RECOVERED_PARENT,0.61,0.6100000000000001,0.21999999999999997,0.6080795899909557
openbmi,31,0,all,sew_clif_ce,RECOVERED_PARENT,0.68,0.68,0.3600000000000001,0.6637242538881883
openbmi,31,1,n25,soft_clif_exact,REV-E1,0.61,0.61,0.21999999999999997,0.568536342515765
openbmi,31,1,all,soft_clif_exact,REV-E1,0.65,0.6499999999999999,0.30000000000000004,0.6395839769333744
openbmi,31,1,n25,gru_stat,REV-E2,0.64,0.64,0.28,0.6043956043956045
openbmi,31,1,all,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.7013695808876532
openbmi,31,1,n25,tcn_stat,REV-E2,0.63,0.63,0.26,0.5783475783475783
openbmi,31,1,all,tcn_stat,REV-E2,0.74,0.74,0.48,0.7390606182256123
openbmi,31,1,n25,ann_sew_equal,REV-E3,0.58,0.5800000000000001,0.15999999999999992,0.5784825371336814
openbmi,31,1,all,ann_sew_equal,REV-E3,0.65,0.6499999999999999,0.30000000000000004,0.6491228070175439
openbmi,31,1,n25,sew_clif_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.6396986570586309
openbmi,31,1,all,sew_clif_equal,REV-E3,0.68,0.68,0.3600000000000001,0.6637242538881883
openbmi,31,1,n25,ann_sew_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.6254681647940075
openbmi,31,1,n25,sew_clif_ce,RECOVERED_PARENT,0.58,0.58,0.15999999999999992,0.4900437105390967
openbmi,31,1,all,ann_sew_ce,RECOVERED_PARENT,0.62,0.62,0.24,0.6041666666666667
openbmi,31,1,all,sew_clif_ce,RECOVERED_PARENT,0.66,0.66,0.32000000000000006,0.6458333333333334
openbmi,31,2,n25,soft_clif_exact,REV-E1,0.67,0.67,0.3400000000000001,0.6547756041426929
openbmi,31,2,all,soft_clif_exact,REV-E1,0.61,0.61,0.21999999999999997,0.5623386825272136
openbmi,31,2,n25,gru_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6828644501278773
openbmi,31,2,all,gru_stat,REV-E2,0.61,0.61,0.21999999999999997,0.5741893219783819
openbmi,31,2,n25,tcn_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6956168831168832
openbmi,31,2,all,tcn_stat,REV-E2,0.63,0.63,0.26,0.5960257670051317
openbmi,31,2,n25,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.4725620020199753
openbmi,31,2,all,ann_sew_equal,REV-E3,0.63,0.63,0.26,0.6214833759590792
openbmi,31,2,n25,sew_clif_equal,REV-E3,0.57,0.57,0.1399999999999999,0.4928647246137516
openbmi,31,2,all,sew_clif_equal,REV-E3,0.63,0.63,0.26,0.590662683925213
openbmi,31,2,n25,ann_sew_ce,RECOVERED_PARENT,0.48,0.48,-0.040000000000000036,0.36862554638173867
openbmi,31,2,n25,sew_clif_ce,RECOVERED_PARENT,0.58,0.58,0.15999999999999992,0.5091164095371669
openbmi,31,2,all,ann_sew_ce,RECOVERED_PARENT,0.59,0.59,0.17999999999999994,0.5670995670995671
openbmi,31,2,all,sew_clif_ce,RECOVERED_PARENT,0.54,0.54,0.08000000000000007,0.4414764448761534
openbmi,32,0,n25,soft_clif_exact,REV-E1,0.95,0.95,0.8999999999999999,0.949954959463517
openbmi,32,0,all,soft_clif_exact,REV-E1,0.95,0.95,0.8999999999999999,0.949954959463517
openbmi,32,0,n25,gru_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9299929992999301
openbmi,32,0,all,gru_stat,REV-E2,0.97,0.97,0.94,0.96999699969997
openbmi,32,0,n25,tcn_stat,REV-E2,0.97,0.97,0.94,0.96999699969997
openbmi,32,0,all,tcn_stat,REV-E2,0.98,0.98,0.96,0.98
openbmi,32,0,n25,ann_sew_equal,REV-E3,0.79,0.79,0.5800000000000001,0.7889659330720531
openbmi,32,0,all,ann_sew_equal,REV-E3,0.86,0.86,0.72,0.8599999999999999
openbmi,32,0,n25,sew_clif_equal,REV-E3,0.97,0.97,0.94,0.96999699969997
openbmi,32,0,all,sew_clif_equal,REV-E3,0.97,0.97,0.94,0.96999699969997
openbmi,32,0,n25,ann_sew_ce,RECOVERED_PARENT,0.8,0.8,0.6000000000000001,0.8000000000000002
openbmi,32,0,n25,sew_clif_ce,RECOVERED_PARENT,0.92,0.9199999999999999,0.8400000000000001,0.919967987194878
openbmi,32,0,all,ann_sew_ce,RECOVERED_PARENT,0.85,0.8500000000000001,0.7,0.849624060150376
openbmi,32,0,all,sew_clif_ce,RECOVERED_PARENT,0.98,0.98,0.96,0.98
openbmi,32,1,n25,soft_clif_exact,REV-E1,0.93,0.9299999999999999,0.8600000000000001,0.9298245614035088
openbmi,32,1,all,soft_clif_exact,REV-E1,0.91,0.9099999999999999,0.8200000000000001,0.9097744360902256
openbmi,32,1,n25,gru_stat,REV-E2,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,32,1,all,gru_stat,REV-E2,0.95,0.95,0.8999999999999999,0.9499949994999499
openbmi,32,1,n25,tcn_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9299369432489241
openbmi,32,1,all,tcn_stat,REV-E2,0.91,0.9099999999999999,0.8200000000000001,0.9097744360902256
openbmi,32,1,n25,ann_sew_equal,REV-E3,0.74,0.74,0.48,0.74
openbmi,32,1,all,ann_sew_equal,REV-E3,0.74,0.74,0.48,0.7398959583833533
openbmi,32,1,n25,sew_clif_equal,REV-E3,0.92,0.9199999999999999,0.8400000000000001,0.919967987194878
openbmi,32,1,all,sew_clif_equal,REV-E3,0.95,0.95,0.8999999999999999,0.949954959463517
openbmi,32,1,n25,ann_sew_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,32,1,n25,sew_clif_ce,RECOVERED_PARENT,0.92,0.9199999999999999,0.8400000000000001,0.919967987194878
openbmi,32,1,all,ann_sew_ce,RECOVERED_PARENT,0.83,0.83,0.6599999999999999,0.8299829982998299
openbmi,32,1,all,sew_clif_ce,RECOVERED_PARENT,0.94,0.94,0.8799999999999999,0.9399759903961584
openbmi,32,2,n25,soft_clif_exact,REV-E1,0.93,0.9299999999999999,0.8600000000000001,0.9296553110240177
openbmi,32,2,all,soft_clif_exact,REV-E1,0.97,0.97,0.94,0.9699729756781104
openbmi,32,2,n25,gru_stat,REV-E2,0.93,0.9299999999999999,0.8600000000000001,0.9298245614035088
openbmi,32,2,all,gru_stat,REV-E2,0.97,0.97,0.94,0.96999699969997
openbmi,32,2,n25,tcn_stat,REV-E2,0.9,0.8999999999999999,0.8,0.8993558776167472
openbmi,32,2,all,tcn_stat,REV-E2,0.97,0.97,0.94,0.9699729756781104
openbmi,32,2,n25,ann_sew_equal,REV-E3,0.84,0.84,0.6799999999999999,0.8399359743897559
openbmi,32,2,all,ann_sew_equal,REV-E3,0.77,0.77,0.54,0.7681217864704104
openbmi,32,2,n25,sew_clif_equal,REV-E3,0.93,0.9299999999999999,0.8600000000000001,0.9296553110240177
openbmi,32,2,all,sew_clif_equal,REV-E3,0.98,0.98,0.96,0.98
openbmi,32,2,n25,ann_sew_ce,RECOVERED_PARENT,0.81,0.81,0.6200000000000001,0.8099809980998101
openbmi,32,2,n25,sew_clif_ce,RECOVERED_PARENT,0.99,0.99,0.98,0.98999899989999
openbmi,32,2,all,ann_sew_ce,RECOVERED_PARENT,0.82,0.8200000000000001,0.6399999999999999,0.8197115384615385
openbmi,32,2,all,sew_clif_ce,RECOVERED_PARENT,0.98,0.98,0.96,0.98
openbmi,33,0,n25,soft_clif_exact,REV-E1,0.93,0.9299999999999999,0.8600000000000001,0.9299929992999301
openbmi,33,0,all,soft_clif_exact,REV-E1,0.96,0.96,0.9199999999999999,0.959983993597439
openbmi,33,0,n25,gru_stat,REV-E2,0.94,0.94,0.8799999999999999,0.9399759903961584
openbmi,33,0,all,gru_stat,REV-E2,0.96,0.96,0.9199999999999999,0.959983993597439
openbmi,33,0,n25,tcn_stat,REV-E2,0.94,0.94,0.8799999999999999,0.939783219590526
