dataset,subject,seed,budget,variant,layer,firing_rate,event_sparsity,events,denominator_elements,denominator_definition,total_events_all_layers
openbmi,31,2,n25,sew_clif_equal,2,0.021432291666666665,0.9785677083333333,2469,115200,batch_x_channel_x_time,37618
openbmi,31,2,n25,sew_clif_equal,3,0.11811631944444445,0.8818836805555555,13607,115200,batch_x_channel_x_time,37618
openbmi,31,2,all,sew_clif_equal,0,0.1512673611111111,0.848732638888889,17426,115200,batch_x_channel_x_time,32599
openbmi,31,2,all,sew_clif_equal,1,0.011840277777777778,0.9881597222222223,1364,115200,batch_x_channel_x_time,32599
openbmi,31,2,all,sew_clif_equal,2,0.016822916666666667,0.9831770833333333,1938,115200,batch_x_channel_x_time,32599
openbmi,31,2,all,sew_clif_equal,3,0.103046875,0.896953125,11871,115200,batch_x_channel_x_time,32599
openbmi,32,0,n25,sew_clif_equal,0,0.19448784722222223,0.8055121527777778,22405,115200,batch_x_channel_x_time,42130
openbmi,32,0,n25,sew_clif_equal,1,0.018003472222222223,0.9819965277777778,2074,115200,batch_x_channel_x_time,42130
openbmi,32,0,n25,sew_clif_equal,2,0.021397569444444445,0.9786024305555555,2465,115200,batch_x_channel_x_time,42130
openbmi,32,0,n25,sew_clif_equal,3,0.13182291666666668,0.8681770833333333,15186,115200,batch_x_channel_x_time,42130
openbmi,32,0,all,sew_clif_equal,0,0.17993923611111112,0.8200607638888888,20729,115200,batch_x_channel_x_time,38070
openbmi,32,0,all,sew_clif_equal,1,0.01546875,0.98453125,1782,115200,batch_x_channel_x_time,38070
openbmi,32,0,all,sew_clif_equal,2,0.015338541666666667,0.9846614583333333,1767,115200,batch_x_channel_x_time,38070
openbmi,32,0,all,sew_clif_equal,3,0.11972222222222222,0.8802777777777778,13792,115200,batch_x_channel_x_time,38070
openbmi,32,1,n25,sew_clif_equal,0,0.17155381944444445,0.8284461805555555,19763,115200,batch_x_channel_x_time,35666
openbmi,32,1,n25,sew_clif_equal,1,0.011710069444444445,0.9882899305555556,1349,115200,batch_x_channel_x_time,35666
openbmi,32,1,n25,sew_clif_equal,2,0.013784722222222223,0.9862152777777777,1588,115200,batch_x_channel_x_time,35666
openbmi,32,1,n25,sew_clif_equal,3,0.11255208333333333,0.8874479166666667,12966,115200,batch_x_channel_x_time,35666
openbmi,32,1,all,sew_clif_equal,0,0.1875173611111111,0.8124826388888888,21602,115200,batch_x_channel_x_time,40345
openbmi,32,1,all,sew_clif_equal,1,0.016666666666666666,0.9833333333333333,1920,115200,batch_x_channel_x_time,40345
openbmi,32,1,all,sew_clif_equal,2,0.019939236111111112,0.9800607638888889,2297,115200,batch_x_channel_x_time,40345
openbmi,32,1,all,sew_clif_equal,3,0.12609375,0.87390625,14526,115200,batch_x_channel_x_time,40345
openbmi,32,2,n25,sew_clif_equal,0,0.20202256944444444,0.7979774305555556,23273,115200,batch_x_channel_x_time,47137
openbmi,32,2,n25,sew_clif_equal,1,0.026909722222222224,0.9730902777777778,3100,115200,batch_x_channel_x_time,47137
openbmi,32,2,n25,sew_clif_equal,2,0.033532986111111114,0.9664670138888889,3863,115200,batch_x_channel_x_time,47137
openbmi,32,2,n25,sew_clif_equal,3,0.14671006944444445,0.8532899305555556,16901,115200,batch_x_channel_x_time,47137
openbmi,32,2,all,sew_clif_equal,0,0.1972048611111111,0.8027951388888889,22718,115200,batch_x_channel_x_time,45085
openbmi,32,2,all,sew_clif_equal,1,0.023689236111111112,0.9763107638888889,2729,115200,batch_x_channel_x_time,45085
openbmi,32,2,all,sew_clif_equal,2,0.03011284722222222,0.9698871527777778,3469,115200,batch_x_channel_x_time,45085
openbmi,32,2,all,sew_clif_equal,3,0.1403559027777778,0.8596440972222222,16169,115200,batch_x_channel_x_time,45085
openbmi,33,0,n25,sew_clif_equal,0,0.16967881944444443,0.8303211805555556,19547,115200,batch_x_channel_x_time,36630
openbmi,33,0,n25,sew_clif_equal,1,0.014027777777777778,0.9859722222222222,1616,115200,batch_x_channel_x_time,36630
openbmi,33,0,n25,sew_clif_equal,2,0.019071180555555556,0.9809288194444444,2197,115200,batch_x_channel_x_time,36630
openbmi,33,0,n25,sew_clif_equal,3,0.11519097222222222,0.8848090277777778,13270,115200,batch_x_channel_x_time,36630
openbmi,33,0,all,sew_clif_equal,0,0.17871527777777776,0.8212847222222223,20588,115200,batch_x_channel_x_time,38835
openbmi,33,0,all,sew_clif_equal,1,0.01628472222222222,0.9837152777777778,1876,115200,batch_x_channel_x_time,38835
openbmi,33,0,all,sew_clif_equal,2,0.020434027777777777,0.9795659722222222,2354,115200,batch_x_channel_x_time,38835
openbmi,33,0,all,sew_clif_equal,3,0.12167534722222222,0.8783246527777778,14017,115200,batch_x_channel_x_time,38835
openbmi,33,1,n25,sew_clif_equal,0,0.1935329861111111,0.8064670138888889,22295,115200,batch_x_channel_x_time,44134
openbmi,33,1,n25,sew_clif_equal,1,0.024210069444444444,0.9757899305555555,2789,115200,batch_x_channel_x_time,44134
openbmi,33,1,n25,sew_clif_equal,2,0.027907986111111113,0.9720920138888889,3215,115200,batch_x_channel_x_time,44134
openbmi,33,1,n25,sew_clif_equal,3,0.13745659722222223,0.8625434027777777,15835,115200,batch_x_channel_x_time,44134
openbmi,33,1,all,sew_clif_equal,0,0.19599826388888889,0.8040017361111111,22579,115200,batch_x_channel_x_time,44356
openbmi,33,1,all,sew_clif_equal,1,0.02342013888888889,0.9765798611111111,2698,115200,batch_x_channel_x_time,44356
openbmi,33,1,all,sew_clif_equal,2,0.02734375,0.97265625,3150,115200,batch_x_channel_x_time,44356
openbmi,33,1,all,sew_clif_equal,3,0.13827256944444444,0.8617274305555556,15929,115200,batch_x_channel_x_time,44356
openbmi,33,2,n25,sew_clif_equal,0,0.1799045138888889,0.8200954861111112,20725,115200,batch_x_channel_x_time,40993
openbmi,33,2,n25,sew_clif_equal,1,0.022473958333333332,0.9775260416666667,2589,115200,batch_x_channel_x_time,40993
openbmi,33,2,n25,sew_clif_equal,2,0.02535590277777778,0.9746440972222222,2921,115200,batch_x_channel_x_time,40993
openbmi,33,2,n25,sew_clif_equal,3,0.12810763888888888,0.8718923611111111,14758,115200,batch_x_channel_x_time,40993
openbmi,33,2,all,sew_clif_equal,0,0.204765625,0.7952343749999999,23589,115200,batch_x_channel_x_time,49827
openbmi,33,2,all,sew_clif_equal,1,0.03483506944444444,0.9651649305555555,4013,115200,batch_x_channel_x_time,49827
openbmi,33,2,all,sew_clif_equal,2,0.03828125,0.96171875,4410,115200,batch_x_channel_x_time,49827
openbmi,33,2,all,sew_clif_equal,3,0.15464409722222222,0.8453559027777777,17815,115200,batch_x_channel_x_time,49827
openbmi,34,0,n25,sew_clif_equal,0,0.171953125,0.828046875,19809,115200,batch_x_channel_x_time,40973
openbmi,34,0,n25,sew_clif_equal,1,0.023637152777777778,0.9763628472222222,2723,115200,batch_x_channel_x_time,40973
openbmi,34,0,n25,sew_clif_equal,2,0.03212673611111111,0.967873263888889,3701,115200,batch_x_channel_x_time,40973
openbmi,34,0,n25,sew_clif_equal,3,0.12795138888888888,0.8720486111111111,14740,115200,batch_x_channel_x_time,40973
openbmi,34,0,all,sew_clif_equal,0,0.16143229166666667,0.8385677083333334,18597,115200,batch_x_channel_x_time,33893
openbmi,34,0,all,sew_clif_equal,1,0.011276041666666667,0.9887239583333334,1299,115200,batch_x_channel_x_time,33893
openbmi,34,0,all,sew_clif_equal,2,0.014522569444444444,0.9854774305555556,1673,115200,batch_x_channel_x_time,33893
openbmi,34,0,all,sew_clif_equal,3,0.10697916666666667,0.8930208333333334,12324,115200,batch_x_channel_x_time,33893
openbmi,34,1,n25,sew_clif_equal,0,0.1731857638888889,0.826814236111111,19951,115200,batch_x_channel_x_time,38197
openbmi,34,1,n25,sew_clif_equal,1,0.016961805555555556,0.9830381944444444,1954,115200,batch_x_channel_x_time,38197
openbmi,34,1,n25,sew_clif_equal,2,0.021909722222222223,0.9780902777777778,2524,115200,batch_x_channel_x_time,38197
openbmi,34,1,n25,sew_clif_equal,3,0.11951388888888889,0.8804861111111111,13768,115200,batch_x_channel_x_time,38197
openbmi,34,1,all,sew_clif_equal,0,0.16676215277777778,0.8332378472222222,19211,115200,batch_x_channel_x_time,35971
openbmi,34,1,all,sew_clif_equal,1,0.01484375,0.98515625,1710,115200,batch_x_channel_x_time,35971
openbmi,34,1,all,sew_clif_equal,2,0.017578125,0.982421875,2025,115200,batch_x_channel_x_time,35971
openbmi,34,1,all,sew_clif_equal,3,0.1130642361111111,0.8869357638888888,13025,115200,batch_x_channel_x_time,35971
openbmi,34,2,n25,sew_clif_equal,0,0.14855902777777777,0.8514409722222223,17114,115200,batch_x_channel_x_time,29796
openbmi,34,2,n25,sew_clif_equal,1,0.007369791666666667,0.9926302083333334,849,115200,batch_x_channel_x_time,29796
openbmi,34,2,n25,sew_clif_equal,2,0.008255208333333333,0.9917447916666666,951,115200,batch_x_channel_x_time,29796
openbmi,34,2,n25,sew_clif_equal,3,0.09446180555555556,0.9055381944444445,10882,115200,batch_x_channel_x_time,29796
openbmi,34,2,all,sew_clif_equal,0,0.17337673611111112,0.8266232638888888,19973,115200,batch_x_channel_x_time,37370
openbmi,34,2,all,sew_clif_equal,1,0.015685763888888888,0.9843142361111111,1807,115200,batch_x_channel_x_time,37370
openbmi,34,2,all,sew_clif_equal,2,0.01853298611111111,0.9814670138888889,2135,115200,batch_x_channel_x_time,37370
openbmi,34,2,all,sew_clif_equal,3,0.116796875,0.883203125,13455,115200,batch_x_channel_x_time,37370
openbmi,35,0,n25,sew_clif_equal,0,0.18421006944444446,0.8157899305555556,21221,115200,batch_x_channel_x_time,39989
openbmi,35,0,n25,sew_clif_equal,1,0.015182291666666667,0.9848177083333334,1749,115200,batch_x_channel_x_time,39989
openbmi,35,0,n25,sew_clif_equal,2,0.02347222222222222,0.9765277777777778,2704,115200,batch_x_channel_x_time,39989
openbmi,35,0,n25,sew_clif_equal,3,0.12426215277777777,0.8757378472222223,14315,115200,batch_x_channel_x_time,39989
openbmi,35,0,all,sew_clif_equal,0,0.15963541666666667,0.8403645833333333,18390,115200,batch_x_channel_x_time,34317
openbmi,35,0,all,sew_clif_equal,1,0.01349826388888889,0.9865017361111111,1555,115200,batch_x_channel_x_time,34317
openbmi,35,0,all,sew_clif_equal,2,0.01697048611111111,0.9830295138888889,1955,115200,batch_x_channel_x_time,34317
openbmi,35,0,all,sew_clif_equal,3,0.10778645833333333,0.8922135416666667,12417,115200,batch_x_channel_x_time,34317
openbmi,35,1,n25,sew_clif_equal,0,0.16868055555555556,0.8313194444444445,19432,115200,batch_x_channel_x_time,34445
openbmi,35,1,n25,sew_clif_equal,1,0.007282986111111111,0.9927170138888889,839,115200,batch_x_channel_x_time,34445
openbmi,35,1,n25,sew_clif_equal,2,0.014461805555555556,0.9855381944444445,1666,115200,batch_x_channel_x_time,34445
openbmi,35,1,n25,sew_clif_equal,3,0.10857638888888889,0.8914236111111111,12508,115200,batch_x_channel_x_time,34445
openbmi,35,1,all,sew_clif_equal,0,0.18559027777777778,0.8144097222222222,21380,115200,batch_x_channel_x_time,45496
openbmi,35,1,all,sew_clif_equal,1,0.02837673611111111,0.9716232638888889,3269,115200,batch_x_channel_x_time,45496
openbmi,35,1,all,sew_clif_equal,2,0.03940972222222222,0.9605902777777777,4540,115200,batch_x_channel_x_time,45496
openbmi,35,1,all,sew_clif_equal,3,0.14155381944444445,0.8584461805555555,16307,115200,batch_x_channel_x_time,45496
openbmi,35,2,n25,sew_clif_equal,0,0.15660590277777778,0.8433940972222222,18041,115200,batch_x_channel_x_time,30983
openbmi,35,2,n25,sew_clif_equal,1,0.00703125,0.99296875,810,115200,batch_x_channel_x_time,30983
openbmi,35,2,n25,sew_clif_equal,2,0.006736111111111111,0.9932638888888888,776,115200,batch_x_channel_x_time,30983
openbmi,35,2,n25,sew_clif_equal,3,0.0985763888888889,0.9014236111111111,11356,115200,batch_x_channel_x_time,30983
openbmi,35,2,all,sew_clif_equal,0,0.14799479166666665,0.8520052083333334,17049,115200,batch_x_channel_x_time,29910
openbmi,35,2,all,sew_clif_equal,1,0.009071180555555556,0.9909288194444444,1045,115200,batch_x_channel_x_time,29910
openbmi,35,2,all,sew_clif_equal,2,0.008159722222222223,0.9918402777777777,940,115200,batch_x_channel_x_time,29910
openbmi,35,2,all,sew_clif_equal,3,0.09440972222222223,0.9055902777777778,10876,115200,batch_x_channel_x_time,29910
openbmi,36,0,n25,sew_clif_equal,0,0.18340277777777778,0.8165972222222222,21128,115200,batch_x_channel_x_time,39372
openbmi,36,0,n25,sew_clif_equal,1,0.018628472222222223,0.9813715277777778,2146,115200,batch_x_channel_x_time,39372
openbmi,36,0,n25,sew_clif_equal,2,0.016527777777777777,0.9834722222222222,1904,115200,batch_x_channel_x_time,39372
openbmi,36,0,n25,sew_clif_equal,3,0.12321180555555555,0.8767881944444444,14194,115200,batch_x_channel_x_time,39372
openbmi,36,0,all,sew_clif_equal,0,0.19653645833333333,0.8034635416666667,22641,115200,batch_x_channel_x_time,42519
openbmi,36,0,all,sew_clif_equal,1,0.021788194444444443,0.9782118055555555,2510,115200,batch_x_channel_x_time,42519
openbmi,36,0,all,sew_clif_equal,2,0.018133680555555556,0.9818663194444445,2089,115200,batch_x_channel_x_time,42519
openbmi,36,0,all,sew_clif_equal,3,0.13263020833333333,0.8673697916666667,15279,115200,batch_x_channel_x_time,42519
openbmi,36,1,n25,sew_clif_equal,0,0.1993142361111111,0.8006857638888889,22961,115200,batch_x_channel_x_time,43700
openbmi,36,1,n25,sew_clif_equal,1,0.01871527777777778,0.9812847222222222,2156,115200,batch_x_channel_x_time,43700
openbmi,36,1,n25,sew_clif_equal,2,0.02521701388888889,0.9747829861111111,2905,115200,batch_x_channel_x_time,43700
openbmi,36,1,n25,sew_clif_equal,3,0.13609375,0.86390625,15678,115200,batch_x_channel_x_time,43700
openbmi,36,1,all,sew_clif_equal,0,0.18097222222222223,0.8190277777777778,20848,115200,batch_x_channel_x_time,38068
openbmi,36,1,all,sew_clif_equal,1,0.013836805555555555,0.9861631944444444,1594,115200,batch_x_channel_x_time,38068
openbmi,36,1,all,sew_clif_equal,2,0.01654513888888889,0.9834548611111111,1906,115200,batch_x_channel_x_time,38068
openbmi,36,1,all,sew_clif_equal,3,0.11909722222222222,0.8809027777777778,13720,115200,batch_x_channel_x_time,38068
openbmi,36,2,n25,sew_clif_equal,0,0.23171875,0.76828125,26694,115200,batch_x_channel_x_time,53804
openbmi,36,2,n25,sew_clif_equal,1,0.03138888888888889,0.9686111111111111,3616,115200,batch_x_channel_x_time,53804
openbmi,36,2,n25,sew_clif_equal,2,0.03795138888888889,0.9620486111111111,4372,115200,batch_x_channel_x_time,53804
openbmi,36,2,n25,sew_clif_equal,3,0.16598958333333333,0.8340104166666666,19122,115200,batch_x_channel_x_time,53804
openbmi,36,2,all,sew_clif_equal,0,0.23042534722222222,0.7695746527777778,26545,115200,batch_x_channel_x_time,49990
openbmi,36,2,all,sew_clif_equal,1,0.021597222222222223,0.9784027777777777,2488,115200,batch_x_channel_x_time,49990
openbmi,36,2,all,sew_clif_equal,2,0.027282986111111112,0.9727170138888889,3143,115200,batch_x_channel_x_time,49990
openbmi,36,2,all,sew_clif_equal,3,0.15463541666666666,0.8453645833333333,17814,115200,batch_x_channel_x_time,49990
openbmi,37,0,n25,sew_clif_equal,0,0.18446180555555555,0.8155381944444444,21250,115200,batch_x_channel_x_time,37245
openbmi,37,0,n25,sew_clif_equal,1,0.009696180555555555,0.9903038194444445,1117,115200,batch_x_channel_x_time,37245
openbmi,37,0,n25,sew_clif_equal,2,0.012413194444444444,0.9875868055555556,1430,115200,batch_x_channel_x_time,37245
openbmi,37,0,n25,sew_clif_equal,3,0.11673611111111111,0.8832638888888888,13448,115200,batch_x_channel_x_time,37245
openbmi,37,0,all,sew_clif_equal,0,0.19594618055555554,0.8040538194444444,22573,115200,batch_x_channel_x_time,41829
openbmi,37,0,all,sew_clif_equal,1,0.01670138888888889,0.983298611111111,1924,115200,batch_x_channel_x_time,41829
openbmi,37,0,all,sew_clif_equal,2,0.01967013888888889,0.9803298611111111,2266,115200,batch_x_channel_x_time,41829
openbmi,37,0,all,sew_clif_equal,3,0.13078125,0.86921875,15066,115200,batch_x_channel_x_time,41829
openbmi,37,1,n25,sew_clif_equal,0,0.19005208333333334,0.8099479166666667,21894,115200,batch_x_channel_x_time,44667
openbmi,37,1,n25,sew_clif_equal,1,0.02420138888888889,0.9757986111111111,2788,115200,batch_x_channel_x_time,44667
openbmi,37,1,n25,sew_clif_equal,2,0.03478298611111111,0.9652170138888889,4007,115200,batch_x_channel_x_time,44667
openbmi,37,1,n25,sew_clif_equal,3,0.13869791666666667,0.8613020833333334,15978,115200,batch_x_channel_x_time,44667
openbmi,37,1,all,sew_clif_equal,0,0.192890625,0.807109375,22221,115200,batch_x_channel_x_time,44975
openbmi,37,1,all,sew_clif_equal,1,0.02457465277777778,0.9754253472222222,2831,115200,batch_x_channel_x_time,44975
openbmi,37,1,all,sew_clif_equal,2,0.033220486111111114,0.9667795138888888,3827,115200,batch_x_channel_x_time,44975
openbmi,37,1,all,sew_clif_equal,3,0.13972222222222222,0.8602777777777778,16096,115200,batch_x_channel_x_time,44975
openbmi,37,2,n25,sew_clif_equal,0,0.1970920138888889,0.8029079861111111,22705,115200,batch_x_channel_x_time,45142
openbmi,37,2,n25,sew_clif_equal,1,0.024835069444444444,0.9751649305555555,2861,115200,batch_x_channel_x_time,45142
openbmi,37,2,n25,sew_clif_equal,2,0.02982638888888889,0.9701736111111111,3436,115200,batch_x_channel_x_time,45142
openbmi,37,2,n25,sew_clif_equal,3,0.14010416666666667,0.8598958333333333,16140,115200,batch_x_channel_x_time,45142
openbmi,37,2,all,sew_clif_equal,0,0.2025173611111111,0.7974826388888889,23330,115200,batch_x_channel_x_time,46307
openbmi,37,2,all,sew_clif_equal,1,0.027083333333333334,0.9729166666666667,3120,115200,batch_x_channel_x_time,46307
openbmi,37,2,all,sew_clif_equal,2,0.028576388888888887,0.9714236111111111,3292,115200,batch_x_channel_x_time,46307
openbmi,37,2,all,sew_clif_equal,3,0.14379340277777777,0.8562065972222223,16565,115200,batch_x_channel_x_time,46307
openbmi,38,0,n25,sew_clif_equal,0,0.16608506944444446,0.8339149305555555,19133,115200,batch_x_channel_x_time,36486
openbmi,38,0,n25,sew_clif_equal,1,0.017508680555555555,0.9824913194444445,2017,115200,batch_x_channel_x_time,36486
openbmi,38,0,n25,sew_clif_equal,2,0.01790798611111111,0.9820920138888889,2063,115200,batch_x_channel_x_time,36486
openbmi,38,0,n25,sew_clif_equal,3,0.11521701388888889,0.8847829861111112,13273,115200,batch_x_channel_x_time,36486
openbmi,38,0,all,sew_clif_equal,0,0.16844618055555555,0.8315538194444445,19405,115200,batch_x_channel_x_time,36558
openbmi,38,0,all,sew_clif_equal,1,0.01734375,0.98265625,1998,115200,batch_x_channel_x_time,36558
openbmi,38,0,all,sew_clif_equal,2,0.01625,0.98375,1872,115200,batch_x_channel_x_time,36558
openbmi,38,0,all,sew_clif_equal,3,0.11530381944444444,0.8846961805555555,13283,115200,batch_x_channel_x_time,36558
openbmi,38,1,n25,sew_clif_equal,0,0.17894097222222222,0.8210590277777778,20614,115200,batch_x_channel_x_time,37391
openbmi,38,1,n25,sew_clif_equal,1,0.01392361111111111,0.9860763888888889,1604,115200,batch_x_channel_x_time,37391
openbmi,38,1,n25,sew_clif_equal,2,0.014357638888888889,0.9856423611111111,1654,115200,batch_x_channel_x_time,37391
openbmi,38,1,n25,sew_clif_equal,3,0.11735243055555555,0.8826475694444444,13519,115200,batch_x_channel_x_time,37391
openbmi,38,1,all,sew_clif_equal,0,0.1734982638888889,0.8265017361111111,19987,115200,batch_x_channel_x_time,36762
openbmi,38,1,all,sew_clif_equal,1,0.015868055555555555,0.9841319444444444,1828,115200,batch_x_channel_x_time,36762
openbmi,38,1,all,sew_clif_equal,2,0.01407986111111111,0.9859201388888889,1622,115200,batch_x_channel_x_time,36762
openbmi,38,1,all,sew_clif_equal,3,0.11566840277777778,0.8843315972222222,13325,115200,batch_x_channel_x_time,36762
openbmi,38,2,n25,sew_clif_equal,0,0.15752604166666667,0.8424739583333334,18147,115200,batch_x_channel_x_time,33608
openbmi,38,2,n25,sew_clif_equal,1,0.012430555555555556,0.9875694444444445,1432,115200,batch_x_channel_x_time,33608
openbmi,38,2,n25,sew_clif_equal,2,0.014982638888888889,0.9850173611111112,1726,115200,batch_x_channel_x_time,33608
openbmi,38,2,n25,sew_clif_equal,3,0.106796875,0.893203125,12303,115200,batch_x_channel_x_time,33608
openbmi,38,2,all,sew_clif_equal,0,0.16794270833333333,0.8320572916666666,19347,115200,batch_x_channel_x_time,36065
openbmi,38,2,all,sew_clif_equal,1,0.01326388888888889,0.9867361111111111,1528,115200,batch_x_channel_x_time,36065
openbmi,38,2,all,sew_clif_equal,2,0.01818576388888889,0.9818142361111111,2095,115200,batch_x_channel_x_time,36065
openbmi,38,2,all,sew_clif_equal,3,0.113671875,0.886328125,13095,115200,batch_x_channel_x_time,36065
openbmi,39,0,n25,sew_clif_equal,0,0.16348090277777777,0.8365190972222223,18833,115200,batch_x_channel_x_time,33955
openbmi,39,0,n25,sew_clif_equal,1,0.012517361111111111,0.9874826388888889,1442,115200,batch_x_channel_x_time,33955
openbmi,39,0,n25,sew_clif_equal,2,0.011032986111111111,0.9889670138888889,1271,115200,batch_x_channel_x_time,33955
openbmi,39,0,n25,sew_clif_equal,3,0.1077170138888889,0.8922829861111111,12409,115200,batch_x_channel_x_time,33955
openbmi,39,0,all,sew_clif_equal,0,0.1663888888888889,0.8336111111111111,19168,115200,batch_x_channel_x_time,34404
openbmi,39,0,all,sew_clif_equal,1,0.011458333333333333,0.9885416666666667,1320,115200,batch_x_channel_x_time,34404
openbmi,39,0,all,sew_clif_equal,2,0.011588541666666667,0.9884114583333333,1335,115200,batch_x_channel_x_time,34404
openbmi,39,0,all,sew_clif_equal,3,0.10921006944444445,0.8907899305555556,12581,115200,batch_x_channel_x_time,34404
openbmi,39,1,n25,sew_clif_equal,0,0.15625868055555556,0.8437413194444444,18001,115200,batch_x_channel_x_time,32041
openbmi,39,1,n25,sew_clif_equal,1,0.00798611111111111,0.9920138888888889,920,115200,batch_x_channel_x_time,32041
openbmi,39,1,n25,sew_clif_equal,2,0.011909722222222223,0.9880902777777778,1372,115200,batch_x_channel_x_time,32041
openbmi,39,1,n25,sew_clif_equal,3,0.10197916666666666,0.8980208333333334,11748,115200,batch_x_channel_x_time,32041
openbmi,39,1,all,sew_clif_equal,0,0.15577256944444445,0.8442274305555555,17945,115200,batch_x_channel_x_time,32572
openbmi,39,1,all,sew_clif_equal,1,0.009461805555555555,0.9905381944444445,1090,115200,batch_x_channel_x_time,32572
openbmi,39,1,all,sew_clif_equal,2,0.014019097222222223,0.9859809027777777,1615,115200,batch_x_channel_x_time,32572
openbmi,39,1,all,sew_clif_equal,3,0.10348958333333333,0.8965104166666666,11922,115200,batch_x_channel_x_time,32572
openbmi,39,2,n25,sew_clif_equal,0,0.17357638888888888,0.8264236111111112,19996,115200,batch_x_channel_x_time,36549
openbmi,39,2,n25,sew_clif_equal,1,0.0128125,0.9871875,1476,115200,batch_x_channel_x_time,36549
openbmi,39,2,n25,sew_clif_equal,2,0.015555555555555555,0.9844444444444445,1792,115200,batch_x_channel_x_time,36549
openbmi,39,2,n25,sew_clif_equal,3,0.11532118055555556,0.8846788194444445,13285,115200,batch_x_channel_x_time,36549
openbmi,39,2,all,sew_clif_equal,0,0.181640625,0.818359375,20925,115200,batch_x_channel_x_time,38692
openbmi,39,2,all,sew_clif_equal,1,0.01690104166666667,0.9830989583333334,1947,115200,batch_x_channel_x_time,38692
openbmi,39,2,all,sew_clif_equal,2,0.015590277777777778,0.9844097222222222,1796,115200,batch_x_channel_x_time,38692
openbmi,39,2,all,sew_clif_equal,3,0.12173611111111111,0.8782638888888888,14024,115200,batch_x_channel_x_time,38692
openbmi,40,0,n25,sew_clif_equal,0,0.1577690972222222,0.8422309027777778,18175,115200,batch_x_channel_x_time,35925
openbmi,40,0,n25,sew_clif_equal,1,0.01628472222222222,0.9837152777777778,1876,115200,batch_x_channel_x_time,35925
openbmi,40,0,n25,sew_clif_equal,2,0.024322916666666666,0.9756770833333334,2802,115200,batch_x_channel_x_time,35925
openbmi,40,0,n25,sew_clif_equal,3,0.11347222222222222,0.8865277777777778,13072,115200,batch_x_channel_x_time,35925
openbmi,40,0,all,sew_clif_equal,0,0.17749131944444443,0.8225086805555556,20447,115200,batch_x_channel_x_time,39908
openbmi,40,0,all,sew_clif_equal,1,0.017821180555555555,0.9821788194444444,2053,115200,batch_x_channel_x_time,39908
openbmi,40,0,all,sew_clif_equal,2,0.025798611111111112,0.9742013888888889,2972,115200,batch_x_channel_x_time,39908
openbmi,40,0,all,sew_clif_equal,3,0.1253125,0.8746875000000001,14436,115200,batch_x_channel_x_time,39908
openbmi,40,1,n25,sew_clif_equal,0,0.15835069444444444,0.8416493055555556,18242,115200,batch_x_channel_x_time,34714
openbmi,40,1,n25,sew_clif_equal,1,0.016024305555555556,0.9839756944444444,1846,115200,batch_x_channel_x_time,34714
openbmi,40,1,n25,sew_clif_equal,2,0.016788194444444446,0.9832118055555555,1934,115200,batch_x_channel_x_time,34714
openbmi,40,1,n25,sew_clif_equal,3,0.11017361111111111,0.8898263888888889,12692,115200,batch_x_channel_x_time,34714
openbmi,40,1,all,sew_clif_equal,0,0.16253472222222223,0.8374652777777778,18724,115200,batch_x_channel_x_time,35074
openbmi,40,1,all,sew_clif_equal,1,0.014270833333333333,0.9857291666666667,1644,115200,batch_x_channel_x_time,35074
openbmi,40,1,all,sew_clif_equal,2,0.016484375,0.983515625,1899,115200,batch_x_channel_x_time,35074
openbmi,40,1,all,sew_clif_equal,3,0.111171875,0.888828125,12807,115200,batch_x_channel_x_time,35074
openbmi,40,2,n25,sew_clif_equal,0,0.15808159722222223,0.8419184027777777,18211,115200,batch_x_channel_x_time,34493
openbmi,40,2,n25,sew_clif_equal,1,0.014383680555555556,0.9856163194444445,1657,115200,batch_x_channel_x_time,34493
openbmi,40,2,n25,sew_clif_equal,2,0.01769965277777778,0.9823003472222223,2039,115200,batch_x_channel_x_time,34493
openbmi,40,2,n25,sew_clif_equal,3,0.10925347222222222,0.8907465277777777,12586,115200,batch_x_channel_x_time,34493
openbmi,40,2,all,sew_clif_equal,0,0.15334201388888888,0.8466579861111111,17665,115200,batch_x_channel_x_time,34133
openbmi,40,2,all,sew_clif_equal,1,0.014557291666666666,0.9854427083333334,1677,115200,batch_x_channel_x_time,34133
openbmi,40,2,all,sew_clif_equal,2,0.019782986111111112,0.9802170138888889,2279,115200,batch_x_channel_x_time,34133
openbmi,40,2,all,sew_clif_equal,3,0.10861111111111112,0.8913888888888889,12512,115200,batch_x_channel_x_time,34133
openbmi,41,0,n25,sew_clif_equal,0,0.177421875,0.8225781249999999,20439,115200,batch_x_channel_x_time,37901
openbmi,41,0,n25,sew_clif_equal,1,0.015616319444444445,0.9843836805555556,1799,115200,batch_x_channel_x_time,37901
openbmi,41,0,n25,sew_clif_equal,2,0.016831597222222223,0.9831684027777777,1939,115200,batch_x_channel_x_time,37901
openbmi,41,0,n25,sew_clif_equal,3,0.11913194444444444,0.8808680555555556,13724,115200,batch_x_channel_x_time,37901
openbmi,41,0,all,sew_clif_equal,0,0.17467881944444444,0.8253211805555556,20123,115200,batch_x_channel_x_time,42128
openbmi,41,0,all,sew_clif_equal,1,0.024722222222222222,0.9752777777777778,2848,115200,batch_x_channel_x_time,42128
openbmi,41,0,all,sew_clif_equal,2,0.03424479166666667,0.9657552083333333,3945,115200,batch_x_channel_x_time,42128
